freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
3228.20104288,1.13829763755e-07,-6.66177009436e-09,1.20107930975e-07,-7.85272135541e-09,1.21968290147e-07,-6.52327113318e-09,1.81521379454e-07,-6.10316002414e-08
3336.54887577,1.20171850344e-07,1.13071622532e-09,1.25265845034e-07,-4.69774863517e-10,1.23177882133e-07,8.74683782811e-10,1.62567338017e-07,-5.82818046014e-08
3448.53317762,1.19785457004e-07,5.42357265796e-09,1.22838201247e-07,1.47781743052e-09,1.28503040131e-07,5.0902128851e-09,1.65294837633e-07,-6.12876981396e-08
3564.27599893,1.26010693756e-07,1.19776441038e-09,1.28550385752e-07,-1.67126778751e-10,1.34387509448e-07,1.19786020672e-09,1.79568317355e-07,-5.65867924763e-08
3683.90348656,1.06598543875e-07,3.08090556716e-09,1.14310110733e-07,-1.6039547713e-10,1.15152881859e-07,3.04907986602e-09,1.87639789333e-07,-6.8017988571e-08
3807.54602122,1.16236640808e-07,-1.78099019755e-09,1.22666520494e-07,-1.22869209555e-09,1.22377505768e-07,-1.69073938267e-09,1.82590414531e-07,-5.75989575996e-08
3935.3383596,1.20390431821e-07,8.73824035347e-09,1.25925135287e-07,9.12541784063e-09,1.27461224291e-07,8.65790960578e-09,1.71594262426e-07,-6.09977196517e-08
4067.41978121,1.11535052095e-07,-1.36740683991e-08,1.14618004954e-07,-1.43533077289e-08,1.22116948485e-07,-1.38839908001e-08,1.25475789373e-07,-5.80008191889e-08
4203.93424016,1.16231241705e-07,-1.55091566457e-09,1.26713829033e-07,-1.58048161586e-09,1.24362994382e-07,-1.58047526655e-09,8.68391579718e-08,-6.26042958197e-08
4345.03052211,1.09420388635e-07,7.78311383522e-09,1.19871279844e-07,7.59358959916e-09,1.20727686957e-07,8.07045200073e-09,7.61838117988e-08,-5.91635879248e-08
4490.86240639,1.10649038273e-07,-8.9930629695e-09,1.16414017699e-07,-1.00295250661e-08,1.1698433201e-07,-9.06817103461e-09,8.71354652597e-08,-6.09818945442e-08
4641.58883361,1.20405673319e-07,6.64219874849e-09,1.22355173386e-07,3.35609102192e-09,1.28555963347e-07,6.74824711836e-09,1.61882259532e-07,-5.72177422709e-08
4797.3740789,1.2042518752e-07,-5.73096839317e-09,1.24362815645e-07,-8.03073043203e-09,1.31030815505e-07,-5.59792186069e-09,2.79961648822e-07,-5.57144758638e-08
4958.38793092,1.26616392524e-07,-5.78531614678e-09,1.32896355391e-07,-6.37940833177e-09,1.3629849773e-07,-5.88880627434e-09,3.94925543138e-07,-5.98518479139e-08
5124.80587696,1.15646521431e-07,1.16824978506e-08,1.21793361174e-07,9.92030946847e-09,1.22936286079e-07,1.18989202575e-08,3.45580253303e-07,-5.14155866325e-08
5296.80929415,1.17345011154e-07,-8.92416024043e-09,1.27358739871e-07,-6.12247440715e-09,1.27520713106e-07,-8.60599273905e-09,1.96886296747e-07,-6.32435546973e-08
5474.58564719,1.16716104103e-07,1.14919939092e-08,1.21631682351e-07,5.10575987326e-09,1.26265505752e-07,1.16171892852e-08,1.18275569958e-07,-6.2512961095e-08
5658.32869261,1.08237782703e-07,2.94039580572e-09,1.20832251004e-07,1.66867500396e-09,1.20687110395e-07,2.67467584689e-09,2.48295913801e-07,-6.27143861358e-08
5848.23869,1.10699747829e-07,7.88178611011e-11,1.17008928083e-07,3.09648748267e-10,1.22423769297e-07,-1.95480870565e-10,2.03497462009e-07,-6.33359551477e-08
6044.52262024,1.10198238319e-07,6.62245151079e-09,1.1992501677e-07,1.14158641161e-08,1.1909855287e-07,6.32145172266e-09,8.38658933397e-08,-6.34720230205e-08
6247.39441109,1.19699779979e-07,-1.28795896801e-08,1.28134364004e-07,-1.36230624223e-08,1.24604883051e-07,-1.25997903191e-08,1.2842807498e-07,-5.76230501927e-08
6457.07517033,1.10415203388e-07,4.76118870041e-09,1.16147647041e-07,4.02259283907e-09,1.2017433502e-07,5.05025921898e-09,1.14282062565e-07,-5.76373828895e-08
6673.79342679,1.04813977321e-07,-4.53052185894e-11,1.16547319399e-07,3.63690953734e-10,1.14262892251e-07,-1.54624264064e-10,9.43254469663e-08,-5.97592756091e-08
6897.78537939,1.16010157237e-07,7.74695521421e-09,1.24509560836e-07,8.92633106685e-09,1.24772167065e-07,7.88521752904e-09,1.53004725569e-07,-6.34321257863e-08
7129.29515455,1.2245038909e-07,5.03624633875e-09,1.31218532617e-07,1.86445734489e-09,1.24728364612e-07,5.00156129159e-09,2.29403999743e-07,-5.77401986607e-08
7368.57507231,1.06806262404e-07,-6.29547290832e-09,1.17567310871e-07,-2.9558535228e-09,1.23906152852e-07,-6.63189669412e-09,2.25577423843e-07,-6.43985180145e-08
7615.88592128,1.09514844603e-07,1.29781266509e-08,1.14376536874e-07,1.72844719179e-08,1.20512702252e-07,1.30646692203e-08,3.30071332339e-07,-6.23641960914e-08
7871.49724293,1.18570306011e-07,3.70871875925e-09,1.24853637019e-07,4.00235682364e-09,1.2870574914e-07,3.47255993401e-09,5.63961242613e-07,-6.06355584384e-08
8135.68762531,1.18108573689e-07,4.76891602226e-09,1.24041421208e-07,2.81482039819e-09,1.30437420669e-07,4.41137660366e-09,4.78538112287e-07,-5.99829265713e-08
8408.74500667,1.11127330196e-07,-7.63633496325e-10,1.21062555762e-07,-2.81838103005e-09,1.21792410272e-07,-6.80090895875e-10,9.94061797808e-08,-6.05520330942e-08
8690.96698935,1.1091402443e-07,1.24000769591e-08,1.21065081701e-07,7.56730105484e-09,1.19573666719e-07,1.24000740272e-08,1.38977788606e-07,-6.00920270483e-08
8982.66116407,1.12508299276e-07,-3.41759773223e-09,1.14638528047e-07,-2.19551266554e-09,1.22666869417e-07,-3.27435293725e-09,5.06195425118e-07,-6.47669196347e-08
9284.14544519,1.13649111025e-07,-8.34397021336e-09,1.22602345011e-07,-1.00113265541e-08,1.23371266014e-07,-8.38575105025e-09,5.01840074244e-07,-6.04043498918e-08
9595.74841722,1.12724058335e-07,1.98826296587e-09,1.20634268137e-07,5.11243796814e-09,1.1937647043e-07,1.86127296618e-09,1.93694363597e-07,-7.56247651684e-08
9917.80969288,1.14342356587e-07,-1.50547845182e-08,1.21425771969e-07,-1.38810373019e-08,1.21449805629e-07,-1.49697158407e-08,4.69404655564e-07,-6.39598397225e-08
10250.6802833,1.06797223818e-07,4.76236958142e-09,1.19430685407e-07,9.69877155476e-09,1.15335102649e-07,4.77727384852e-09,1.58791938079e-07,-5.64678322962e-08
10594.7229807,1.11328089753e-07,1.22480519164e-09,1.21064435962e-07,6.49730832267e-09,1.1946902172e-07,1.00378302387e-09,1.75099934519e-07,-5.94248790005e-08
10950.3127534,1.14238709329e-07,-3.65850212199e-09,1.19222515441e-07,-4.55535582696e-09,1.22173557664e-07,-3.45157758627e-09,2.19585558448e-07,-6.4711875084e-08
11317.8371549,1.20068078821e-07,-2.6253713878e-09,1.2719881176e-07,-3.7377857367e-09,1.30337289137e-07,-2.63397601454e-09,9.99217923318e-08,-5.7823494208e-08
11697.6967462,1.2418047196e-07,5.80845361926e-09,1.32806565865e-07,7.06168980455e-09,1.31932357832e-07,5.95275631564e-09,1.59620772383e-07,-6.28005209296e-08
12090.3055322,1.07075487096e-07,-1.23501602213e-09,1.190791182e-07,2.80537574054e-10,1.19272214286e-07,-8.33574574732e-10,7.7024506363e-08,-6.04381864433e-08
12496.0914129,1.13041185772e-07,1.30354113144e-08,1.22496619019e-07,1.02142210232e-08,1.21553088924e-07,1.29994654152e-08,2.18836773545e-07,-6.16455808264e-08
12915.4966501,1.14358714991e-07,-1.09801414037e-08,1.2510963465e-07,-8.9509123205e-09,1.19944206096e-07,-1.11895733538e-08,3.04498902475e-07,-5.82016969618e-08
13348.9783491,1.04871189395e-07,1.34232402507e-08,1.14296845025e-07,1.30718094971e-08,1.11623304502e-07,1.30718109121e-08,4.33442615719e-07,-6.00282490392e-08
13797.008957,1.05027938999e-07,-5.90831757363e-09,1.13190885674e-07,-2.74090611056e-09,1.15329545804e-07,-6.1147537055e-09,9.24604738617e-08,-6.00963223843e-08
14260.0767774,1.14515507111e-07,-1.12268626707e-08,1.21381293805e-07,-1.03760760864e-08,1.16625139197e-07,-1.15060125799e-08,1.21422586762e-07,-6.0658679119e-08
14738.6865031,1.14162529994e-07,1.10905909652e-08,1.22928597819e-07,1.58575438566e-08,1.19094443089e-07,1.0772787413e-08,3.36735693693e-07,-5.92838549611e-08
15233.3597658,1.06623539617e-07,1.20535570777e-10,1.11066659314e-07,2.77258700231e-09,1.11549481663e-07,-6.57372837382e-11,8.97244502127e-08,-5.96703571433e-08
15744.6357044,1.07430663709e-07,2.95728461963e-09,1.15996714012e-07,5.53836671591e-09,1.0998431624e-07,2.70006671519e-09,1.25672851141e-07,-5.80399094783e-08
16273.0715532,1.11313087576e-07,7.54828255651e-09,1.16134940023e-07,1.0974999826e-08,1.19576329361e-07,7.55273523249e-09,1.94793833326e-07,-6.14631796923e-08
16819.2432488,1.12954519544e-07,-3.37896658397e-09,1.17883240828e-07,-6.82797007269e-09,1.23417210781e-07,-3.40568729816e-09,7.796470279e-08,-5.9302881515e-08
17383.7460579,1.18377928248e-07,-8.02726200422e-09,1.24216131462e-07,-1.05628894259e-08,1.23839591853e-07,-7.69726779016e-09,9.71928568448e-08,-5.98513745104e-08
17967.195226,1.11209335195e-07,-7.53482554822e-09,1.16227812535e-07,-1.01138399744e-08,1.20433098594e-07,-7.24821497413e-09,1.42640962435e-07,-5.82560505472e-08
18570.2266481,1.0050329099e-07,-1.45268744532e-08,1.0956940599e-07,-1.43784158556e-08,1.09344755738e-07,-1.43784139226e-08,3.14824757286e-07,-6.16014123791e-08
19193.4975618,1.14809753499e-07,-1.64877430925e-08,1.22297706801e-07,-1.47938445903e-08,1.1780038686e-07,-1.59456073911e-08,1.14964224527e-07,-5.97132589789e-08
19837.6872634,1.18159210065e-07,-6.20128500106e-10,1.21849002112e-07,2.28182343162e-09,1.24136823811e-07,-5.97630238486e-10,1.36854645073e-07,-5.93384338648e-08
