freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
63.5136956341,1.07955930248e-07,-1.45089373888e-09,1.14437507354e-07,-3.50058164314e-09,1.16001181572e-07,-1.45721915066e-09,7.12646917693e-08,-5.96519463361e-08
65.6454003172,1.11473534618e-07,-5.760239519e-09,1.19038680162e-07,-5.19081015711e-09,1.19911780795e-07,-5.74054424757e-09,7.26175622386e-08,-5.94883352052e-08
67.8486512205,1.12047180021e-07,8.04391510012e-10,1.1905965675e-07,1.36347718162e-09,1.20006284934e-07,7.9456594816e-10,7.16987694813e-08,-5.95540435121e-08
70.1258496436,1.08882308546e-07,-5.29293525752e-10,1.16446066812e-07,-5.52066287922e-10,1.17917608123e-07,-5.52063057886e-10,7.21477123834e-08,-5.94773259264e-08
72.4794774808,1.10144295203e-07,1.41568145137e-09,1.18101474179e-07,7.38202190342e-10,1.18137362099e-07,1.44108469831e-09,7.24199459598e-08,-5.93350386271e-08
74.9120999259,1.0846230726e-07,8.8995983005e-10,1.15232786e-07,1.71599324314e-09,1.16957105261e-07,8.91523145739e-10,7.2525016436e-08,-5.93921048247e-08
77.4263682681,1.08707956428e-07,1.5104990293e-09,1.16227950374e-07,2.17952284506e-09,1.17430733149e-07,1.52673738189e-09,7.30061314139e-08,-5.93332741471e-08
80.0250227816,1.07423861347e-07,1.88111645839e-09,1.149568503e-07,1.36374134917e-09,1.17260861574e-07,1.88340660641e-09,7.41267464033e-08,-5.94361167765e-08
82.7108957122,1.09626976392e-07,-1.40953049956e-09,1.17045280328e-07,-6.21879772671e-10,1.19651874601e-07,-1.4288017447e-09,7.47830392378e-08,-5.94196061397e-08
85.486914364,1.12332408646e-07,8.17939333103e-11,1.20118384825e-07,-8.41473758482e-10,1.20486521044e-07,1.05513008281e-10,7.46807342024e-08,-5.93877194031e-08
88.3561042902,1.07699699358e-07,-1.86379335049e-09,1.15433439757e-07,-1.92832697255e-10,1.17845673853e-07,-1.86453816608e-09,7.63251699995e-08,-5.92210288436e-08
91.3215925902,1.10603367412e-07,-1.89751260539e-09,1.18529076153e-07,-1.50737102827e-09,1.17487156421e-07,-1.92523346679e-09,7.91479952791e-08,-5.94107300564e-08
94.386611318,1.10692886184e-07,3.3120810167e-10,1.16689959419e-07,1.64713970948e-09,1.21482238559e-07,3.49382011263e-10,7.84054157725e-08,-5.91007733278e-08
97.5545010047,1.0859029201e-07,4.31377061416e-10,1.16830689146e-07,-1.32614619659e-10,1.14019571638e-07,4.4327357143e-10,7.3785851854e-08,-5.90653878018e-08
100.828714299,1.08548482377e-07,6.73206001586e-10,1.15883297544e-07,2.51668337119e-10,1.14859451759e-07,6.68320328936e-10,7.90898263983e-08,-5.74317380712e-08
104.212819732,1.07387845358e-07,2.46872746612e-09,1.1642662917e-07,2.65055344454e-09,1.1533513542e-07,2.50732772536e-09,8.01581228499e-08,-5.74076313527e-08
